0.5120793883426114,Percent of Students who are Economically Disadvantaged
0.2503102815734128,Percent of students who are Male
0.09403837268739515,Percent of Students with Disabilities
0.030966652829867866,Percent of Population Aged between 5 and 9 years
0.024190689173128894,Percent of Student whose First Language is Not English
0.02324693333754051,Percent of Population with Irish Ancestry
0.01201317500198247,Percent of Males over 16 that are Divorced
0.009928228119495255,Percent of Population with Ukranian Ancestry
0.007854860828902719,Percent of Population with Slovakian Ancestry
0.007718416460542838,Percent of Population who is American Indian or Alaska Native 
