0.8383910242463593,Percent of Students with High Needs
0.050000792284822876,Percent of Students with Disabilities
0.026123261158957946,Percent of Students who are Economically Disadvantaged
0.025342781264551896,Percent of Population over 25 whose highest level of education is Some College
0.02353467972814819,Percent of Population over 25 whose highest level of education is a Graduate or Professional Degree
0.006805690512153407,Number of Students Enrolled in Grade 6
0.0050611299506182076,Percent of Foreign Born Population born in Northern America
0.0044810875508052486,Percent of students who are Male
0.00421769332376409,Percent of N0n-Mortagaged Owners with Housing Costs between 15% and 19.9% of Household Income
0.003724561147015673,Average Class Size
