0.38734999896704475,Percent of Students who are Economically Disadvantaged
0.055866233352484564,Percent of Students who are Hispanic
0.05227468056085968,Percent of Students who are African American
0.04923258300014256,Percent of Students with High Needs
0.028815314416632754,Average Class Size
0.027782595181804544,Percent of Students with Disabilities
0.026743614484145802,Percent of students who are Male
0.017512938572674122,Percent of Population with Italian Ancestry
0.015643474755913708,"Percent of Multi-Racial, Non-Hispanic Students"
0.014287913791687054,School Accountability and Assistance Level
