0.344133504920718,Percent of Students with High Needs
0.276232316893048,Percent of Students who are Economically Disadvantaged
0.08403960445293,Percent of Students who are Hispanic
0.060796552382692,Percent of Students who are Asian
0.014511262765878,Percent of Students who are White
0.008874744977337,Percent of Multi-Racial Non-Hispanic Students
0.008854429077448,Percent of Students with Disabilities
0.008386105517392,Percent of Population over 25 whose highest level of education is an Associate's Degree
0.006706729984137,Percent of students who are Male
0.005746400179642,Average Salary
