0.3644085733132298,Percent of Students who are Economically Disadvantaged
0.3533139985949581,Percent of Students with High Needs
0.05604435249203233,Percent of students who are Male
0.019938793041274754,Average Class Size
0.010603715515152705,Percent of Students with Disabilities
0.010273469739387833,Number of Students Enrolled in Grade 12
0.009989363301663863,Number of Students Enrolled in Grade 11
0.008889773398073338,Percent of Students who are Asian
0.008666239032582665,Total Number of Students Enrolled
0.007530972897739779,Number of Students Enrolled in Grade 9
