0.3554883836860497,Percent of Students who are Economically Disadvantaged
0.0760216465443537,Percent of Students with High Needs
0.06811835868208038,Percent of Students who are African American
0.050555690348189145,Percent of Students who are Hispanic
0.02564809144353036,Percent of Students with Disabilities
0.022223742898046375,School Accountability and Assistance Level
0.01753547525889258,Average Class Size
0.015941182181038224,Percent of students who are Male
0.014914473741355043,Number of Students Enrolled in PK
0.01311560118889557,Percent of Females over 16 that are Married
